"vin","departed_at","arrived_at","idle_time","departure_coordinates","arrival_coordinates","departure_fuel","arrival_fuel","departure_interior","arrival_interior","trip_id","estimated_distance","estimated_duration","polyline"
"WMEEJ3BA0DK694811",1448325001,1448325901,2700,"0101000020E6100000B9A5D590B8FF43400CCD751A69C154C0","0101000020E61000001D38674469FF43408907944DB9C254C0",81,78,"GOOD","GOOD",14527,"2.0 mi","8 mins","[[[39.9954238,-83.042557],[39.9957155,-83.044445]],[[39.9957155,-83.044445],[39.9949767,-83.04501929999999]],[[39.9949767,-83.04501929999999],[39.9964885,-83.0486023]],[[39.9964885,-83.0486023],[39.9987114,-83.04808729999999]],[[39.9987114,-83.04808729999999],[39.9973749,-83.0266374]],[[39.9973749,-83.0266374],[39.9984368,-83.025768]],[[39.9984368,-83.025768],[39.9976052,-83.0222201]],[[39.9976052,-83.0222201],[39.9979101,-83.0222733]],[[39.9979101,-83.0222733],[39.9979285,-83.0220937]],[[39.9979285,-83.0220937],[39.9978168,-83.02205649999999]]]"
"WMEEJ3BA0EK753681",1448411401,1448412901,173700,"0101000020E6100000B24B546F0D08444088635DDC46C154C0","0101000020E6100000D1CB28965B064440B4024356B7BA54C0",60,57,"GOOD","GOOD",15196,"6.1 mi","19 mins","[[[40.0496633,-82.9173642],[40.0495905,-82.9173751]],[[40.0495905,-82.9173751],[40.0495714,-82.9176475]],[[40.0495714,-82.9176475],[40.0552141,-82.91727879999999]],[[40.0552141,-82.91727879999999],[40.0554804,-82.9183425]],[[40.0554804,-82.9183425],[40.0578379,-82.91815249999999]],[[40.0578379,-82.91815249999999],[40.0624664,-83.01950660000001]],[[40.0624664,-83.01950660000001],[40.0625753,-83.01996849999999]]]"
"WMEEJ3BA0EK748755",1448299801,1448300101,12900,"0101000020E61000008B4F01309EF943408E588B4F01C054C0","0101000020E6100000FDF675E09CF94340A0C37C7901C054C0",78,78,"GOOD","GOOD",15098,"13 ft","1 min","[[[39.9500999,-83.0000907],[39.9501381,-83.0000977]]]"
"WMEEJ3BA0EK737593",1448411101,1448412001,900,"0101000020E6100000A6272CF180FE43408D62B9A5D5C254C0","0101000020E61000000C022B8716F943408599B67F65BF54C0",54,51,"GOOD","GOOD",15013,"5.5 mi","15 mins","[[[39.9460057,-82.99056949999999],[39.9460136,-82.9907135]],[[39.9460136,-82.9907135],[39.9525346,-82.9908147]],[[39.9525346,-82.9908147],[39.95270439999999,-82.994019]],[[39.95270439999999,-82.994019],[39.9539554,-82.99459929999999]],[[39.9539554,-82.99459929999999],[39.9537851,-82.9962759]],[[39.9537851,-82.9962759],[39.95261720000001,-83.0112753]],[[39.95261720000001,-83.0112753],[39.9522161,-83.01281490000001]],[[39.9522161,-83.01281490000001],[39.9537977,-83.0178399]],[[39.9537977,-83.0178399],[39.963679,-83.01976100000002]],[[39.963679,-83.01976100000002],[39.9659056,-83.0199615]],[[39.9659056,-83.0199615],[39.9730032,-83.04572280000001]],[[39.9730032,-83.04572280000001],[39.9883179,-83.04448219999999]]]"
"WMEEJ3BA0EK737304",1448296201,1448296801,600,"0101000020E6100000B9A5D590B8FF43400CCD751A69C154C0","0101000020E610000024287E8CB9FF4340802BD9B111C254C0",96,93,"GOOD","GOOD",15007,"0.6 mi","4 mins","[[[39.9978583,-83.03238449999999],[39.9976918,-83.03239479999999]],[[39.9976918,-83.03239479999999],[39.9973749,-83.0266374]],[[39.9973749,-83.0266374],[39.9984368,-83.025768]],[[39.9984368,-83.025768],[39.9976052,-83.0222201]],[[39.9976052,-83.0222201],[39.9979101,-83.0222733]],[[39.9979101,-83.0222733],[39.9979285,-83.0220937]],[[39.9979285,-83.0220937],[39.9978168,-83.02205649999999]]]"
"WMEEJ3BA0EK748755",1448409001,1448410801,12600,"0101000020E61000009A94826E2FF94340B7B41A12F7BE54C0","0101000020E610000074D2FBC6D7FA4340B28009DCBABF54C0",66,63,"GOOD","GOOD",15110,"1.8 mi","7 mins","[[[39.9597252,-82.9956522],[39.9606443,-82.995832]],[[39.9606443,-82.995832],[39.9604655,-82.997553]],[[39.9604655,-82.997553],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9527435,-82.9949056]],[[39.9527435,-82.9949056],[39.9521448,-82.982508]],[[39.9521448,-82.982508],[39.9466885,-82.9827653]],[[39.9466885,-82.9827653],[39.9467269,-82.98383270000001]]]"
"WMEEJ3BA0DK684859",1448374501,1448378701,72300,"0101000020E6100000711B0DE02D0044409F02603C83BA54C0","0101000020E6100000E88711C2A3F94340D2E3F736FDBF54C0",48,45,"GOOD","GOOD",14517,"7.8 mi","13 mins","[[[39.9503057,-82.9998291],[39.950269,-83.0001217]],[[39.950269,-83.0001217],[39.9545993,-83.00097199999999]],[[39.9545993,-83.00097199999999],[39.95512,-82.99653699999999]],[[39.95512,-82.99653699999999],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.9539623,-82.9897222]],[[39.9539623,-82.9897222],[39.9589885,-82.98253419999999]],[[39.9589885,-82.98253419999999],[39.9628224,-82.9826626]],[[39.9628224,-82.9826626],[39.9689824,-82.9830776]],[[39.9689824,-82.9830776],[39.9946343,-82.9335862]],[[39.9946343,-82.9335862],[39.9979658,-82.9264112]],[[39.9979658,-82.9264112],[40.0058581,-82.91253379999999]],[[40.0058581,-82.91253379999999],[40.0013226,-82.9128925]]]"
"WMEEJ3BA0DK694811",1448452201,1448455501,27300,"0101000020E6100000917EFB3A70FA434084640113B8BF54C0","0101000020E6100000D1CB28965B064440B4024356B7BA54C0",75,63,"GOOD","GOOD",14529,"10.6 mi","17 mins","[[[40.0496633,-82.9173642],[40.0495905,-82.9173751]],[[40.0495905,-82.9173751],[40.0495714,-82.9176475]],[[40.0495714,-82.9176475],[40.0483691,-82.91760219999999]],[[40.0483691,-82.91760219999999],[40.0480169,-82.906469]],[[40.0480169,-82.906469],[40.0337191,-82.9034468]],[[40.0337191,-82.9034468],[40.0195812,-82.9044086]],[[40.0195812,-82.9044086],[40.0092366,-82.910099]],[[40.0092366,-82.910099],[40.0037067,-82.9196486]],[[40.0037067,-82.9196486],[39.976975,-82.9931826]],[[39.976975,-82.9931826],[39.9564674,-82.99679809999999]],[[39.9564674,-82.99679809999999],[39.95660549999999,-82.9956211]]]"
"WMEEJ3BA0EK737593",1448408101,1448410201,3600,"0101000020E61000000C022B8716F9434013F241CF66BF54C0","0101000020E6100000A6272CF180FE43408D62B9A5D5C254C0",54,54,"GOOD","GOOD",15012,"5.7 mi","14 mins","[[[39.9883179,-83.04448219999999],[39.9730032,-83.04572280000001]],[[39.9730032,-83.04572280000001],[39.9668669,-83.023771]],[[39.9668669,-83.023771],[39.9620278,-83.01937400000001]],[[39.9620278,-83.01937400000001],[39.9531828,-83.0178796]],[[39.9531828,-83.0178796],[39.952227,-83.01164390000001]],[[39.952227,-83.01164390000001],[39.9529658,-83.00068379999999]],[[39.9529658,-83.00068379999999],[39.9528303,-82.9967964]],[[39.9528303,-82.9967964],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9441892,-82.99444330000001]],[[39.9441892,-82.99444330000001],[39.944567,-82.9900143]],[[39.944567,-82.9900143],[39.9459714,-82.9898936]],[[39.9459714,-82.9898936],[39.9460101,-82.9906491]]]"
"WMEEJ3BA0EK752725",1448388001,1448389201,1800,"0101000020E61000001630815B77FB4340C0B2D2A414C054C0","0101000020E6100000B3D2A41474FB4340E76F422102C054C0",100,100,"GOOD","GOOD",15150,"0.3 mi","3 mins","[[[39.9644769,-83.00015859999999],[39.966389,-83.0004913]],[[39.966389,-83.0004913],[39.966283,-83.001429]],[[39.966283,-83.001429],[39.9645981,-83.0011021]]]"
"WMEEJ3BA0EK748755",1448395801,1448396401,1800,"0101000020E610000097C5C4E6E3FA4340D7A3703D0ABF54C0","0101000020E61000009A94826E2FF94340B7B41A12F7BE54C0",66,66,"GOOD","GOOD",15109,"1.2 mi","5 mins","[[[39.9467269,-82.98383270000001],[39.9466885,-82.9827653]],[[39.9466885,-82.9827653],[39.9607062,-82.9818648]],[[39.9607062,-82.9818648],[39.9605506,-82.9849605]],[[39.9605506,-82.9849605],[39.9600914,-82.9848837]]]"
"WMEEJ3BA0EK748755",1448436001,1448460301,8100,"0101000020E61000002D26361FD7FA434019E25817B7BF54C0","0101000020E61000006DAD2F12DAFA4340AB5B3D27BDBF54C0",63,63,"GOOD","GOOD",15115,"0.5 mi","3 mins","[[[39.9599509,-82.9959511],[39.9604091,-82.9921126]],[[39.9604091,-82.9921126],[39.9597256,-82.99198559999999]],[[39.9597256,-82.99198559999999],[39.9593175,-82.9955698]],[[39.9593175,-82.9955698],[39.959679,-82.99564289999999]]]"
"WMEEJ3BA0EK753681",1448471101,1448472901,4800,"0101000020E6100000E544BB0A29FB4340A80018CFA0BF54C0","0101000020E61000000CEA5BE67401444078D1579066C054C0",51,51,"GOOD","GOOD",15199,"3.9 mi","11 mins","[[[40.0113813,-83.006289],[40.0107763,-83.00633599999999]],[[40.0107763,-83.00633599999999],[40.0105935,-83.0025436]],[[40.0105935,-83.0025436],[40.00767889999999,-83.002749]],[[40.00767889999999,-83.002749],[40.0075929,-83.0006207]],[[40.0075929,-83.0006207],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9625243,-82.9979602]],[[39.9625243,-82.9979602],[39.9629631,-82.99437259999999]],[[39.9629631,-82.99437259999999],[39.96219019999999,-82.9941884]]]"
"WMEEJ3BA0EK753986",1448317501,1448319301,3300,"0101000020E61000000C0742B280FD4340BC57AD4CF8BF54C0","0101000020E6100000BC79AA436EFA4340598638D6C5BF54C0",100,100,"GOOD","GOOD",15203,"1.8 mi","6 mins","[[[39.9565078,-82.9964535],[39.9566708,-82.9950669]],[[39.9566708,-82.9950669],[39.9806579,-82.9983479]],[[39.9806579,-82.9983479],[39.9806893,-82.9995963]],[[39.9806893,-82.9995963],[39.9804861,-82.9995647]]]"
"WMEEJ3BA0EK753986",1448452801,1448455201,48300,"0101000020E61000003A5D16139BFB4340068195438BBE54C0","0101000020E6100000AB3E575BB1FB43408750A5660FC054C0",100,100,"GOOD","GOOD",15206,"1.5 mi","7 mins","[[[39.9663385,-83.0009378],[39.966283,-83.001429]],[[39.966283,-83.001429],[39.96494,-83.00116899999999]],[[39.96494,-83.00116899999999],[39.967713,-82.9771646]],[[39.967713,-82.9771646],[39.9656707,-82.9772775]]]"
"WMEEJ3BA0EK738260",1448401201,1448402101,30900,"0101000020E6100000E4F736FDD9FB4340BC3FDEAB56C054C0","0101000020E6100000D1AE42CA4FFE434019390B7BDAC154C0",100,100,"GOOD","GOOD",15054,"2.5 mi","11 mins","[[[39.98694950000001,-83.028965],[39.9867373,-83.0284236]],[[39.9867373,-83.0284236],[39.9855676,-83.0290457]],[[39.9855676,-83.0290457],[39.9855746,-83.02931749999999]],[[39.9855746,-83.02931749999999],[39.9844448,-83.02933929999999]],[[39.9844448,-83.02933929999999],[39.9840955,-83.02259889999999]],[[39.9840955,-83.02259889999999],[39.974229,-83.0225019]],[[39.974229,-83.0225019],[39.9735543,-83.01638729999999]],[[39.9735543,-83.01638729999999],[39.9714361,-83.0095585]],[[39.9714361,-83.0095585],[39.9680742,-83.0097127]],[[39.9680742,-83.0097127],[39.9685816,-83.0054766]],[[39.9685816,-83.0054766],[39.9675912,-83.0052722]]]"
"WMEEJ3BA0EK738260",1448285401,1448287201,47700,"0101000020E61000006688635DDC0644401CF0F96184BA54C0","0101000020E6100000F9BD4D7FF6FB4340BC22F8DF4AC054C0",100,100,"GOOD","GOOD",15050,"10.6 mi","16 mins","[[[39.9684675,-83.0045152],[39.968685,-83.0045656]],[[39.968685,-83.0045656],[39.968846,-82.9974201]],[[39.968846,-82.9974201],[39.9720698,-82.9972064]],[[39.9720698,-82.9972064],[39.975704,-82.9947225]],[[39.975704,-82.9947225],[40.0113413,-82.90510139999999]],[[40.0113413,-82.90510139999999],[40.012899,-82.90217489999999]],[[40.012899,-82.90217489999999],[40.0373119,-82.90276399999999]],[[40.0373119,-82.90276399999999],[40.0480982,-82.9015106]],[[40.0480982,-82.9015106],[40.0482706,-82.9088634]],[[40.0482706,-82.9088634],[40.0547321,-82.9096215]],[[40.0547321,-82.9096215],[40.0543312,-82.91396]],[[40.0543312,-82.91396],[40.05421020000001,-82.9139634]],[[40.05421020000001,-82.9139634],[40.0542084,-82.9141351]],[[40.0542084,-82.9141351],[40.0536957,-82.9141587]],[[40.0536957,-82.9141587],[40.0537008,-82.9142909]]]"
"WMEEJ3BA0EK754538",1448286301,1448287801,48600,"0101000020E6100000FED478E926FD43406002B7EEE6C154C0","0101000020E610000032C9C859D8FB434087FE092E56C054C0",54,54,"GOOD","GOOD",15209,"1.9 mi","7 mins","[[[39.96753959999999,-83.00526459999999],[39.9685816,-83.0054766]],[[39.9685816,-83.0054766],[39.9680963,-83.00953559999999]],[[39.9680963,-83.00953559999999],[39.9714332,-83.0094276]],[[39.9714332,-83.0094276],[39.9735543,-83.01638729999999]],[[39.9735543,-83.01638729999999],[39.9743962,-83.02905790000001]],[[39.9743962,-83.02905790000001],[39.9777452,-83.02973220000001]]]"
"WMEEJ3BA0EK752725",1448392201,1448394901,3000,"0101000020E6100000B3D2A41474FB4340E76F422102C054C0","0101000020E6100000BCB376DB85FE4340D200DE0209C054C0",100,100,"GOOD","GOOD",15151,"1.8 mi","6 mins","[[[39.9884291,-83.0005509],[39.9884324,-83.0007471]],[[39.9884324,-83.0007471],[39.9857231,-83.00058399999999]],[[39.9857231,-83.00058399999999],[39.9857749,-83.0018499]],[[39.9857749,-83.0018499],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.96458,-82.998376]],[[39.96458,-82.998376],[39.9643933,-83.0001434]],[[39.9643933,-83.0001434],[39.9644769,-83.00015859999999]]]"
"WMEEJ3BA0EK753986",1448475601,1448477401,20400,"0101000020E6100000AB3E575BB1FB43408750A5660FC054C0","0101000020E6100000D6E253008C0344402506819543C154C0",100,100,"GOOD","GOOD",15207,"6.1 mi","12 mins","[[[40.0277068,-83.01975019999999],[40.027446,-83.0147566]],[[40.027446,-83.0147566],[40.0240725,-83.0138688]],[[40.0240725,-83.0138688],[40.0241402,-82.9955399]],[[40.0241402,-82.9955399],[40.02336500000001,-82.995626]],[[40.02336500000001,-82.995626],[40.0210847,-82.9952172]],[[40.0210847,-82.9952172],[39.9855249,-82.9852616]],[[39.9855249,-82.9852616],[39.9789622,-82.9893049]],[[39.9789622,-82.9893049],[39.976975,-82.9931826]],[[39.976975,-82.9931826],[39.966587,-82.998762]],[[39.966587,-82.998762],[39.9663385,-83.0009378]]]"
"WMEEJ3BA0EK753986",1448320501,1448322001,1200,"0101000020E6100000BC79AA436EFA4340598638D6C5BF54C0","0101000020E61000004FCC7A3194FB434038DBDC989EBE54C0",100,100,"GOOD","GOOD",15204,"1.5 mi","7 mins","[[[39.9654066,-82.9784189],[39.9653002,-82.9793826]],[[39.9653002,-82.9793826],[39.9647375,-82.9792782]],[[39.9647375,-82.9792782],[39.9625243,-82.9979602]],[[39.9625243,-82.9979602],[39.9564674,-82.99679809999999]],[[39.9564674,-82.99679809999999],[39.9565078,-82.9964535]]]"
"WMEEJ3BA0EK753986",1448400901,1448404501,78900,"0101000020E61000004FCC7A3194FB434038DBDC989EBE54C0","0101000020E61000003A5D16139BFB4340068195438BBE54C0",100,100,"GOOD","GOOD",15205,"364 ft","1 min","[[[39.9656707,-82.9772775],[39.9655581,-82.97728219999999]],[[39.9655581,-82.97728219999999],[39.9654066,-82.9784189]]]"
"WMEEJ3BA0EK753986",1448311201,1448314201,5399,"0101000020E6100000B9A5D590B8FF43400CCD751A69C154C0","0101000020E61000000C0742B280FD4340BC57AD4CF8BF54C0",100,100,"GOOD","GOOD",15202,"3.3 mi","7 mins","[[[39.9804861,-82.9995647],[39.9806893,-82.9995963]],[[39.9806893,-82.9995963],[39.9807302,-83.000857]],[[39.9807302,-83.000857],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9777316,-83.0002489]],[[39.9777316,-83.0002489],[39.973582,-83.0119737]],[[39.973582,-83.0119737],[39.9907695,-83.02512779999999]],[[39.9907695,-83.02512779999999],[39.9922003,-83.0208639]],[[39.9922003,-83.0208639],[39.9979101,-83.0222733]],[[39.9979101,-83.0222733],[39.9979285,-83.0220937]],[[39.9979285,-83.0220937],[39.9978168,-83.02205649999999]]]"
"WMEEJ3BA0EK752725",1448384401,1448386201,5100,"0101000020E61000008D45D3D9C90044405EF415A419C154C0","0101000020E61000001630815B77FB4340C0B2D2A414C054C0",100,100,"GOOD","GOOD",15149,"5.3 mi","11 mins","[[[39.9645981,-83.0011021],[39.96494,-83.00116899999999]],[[39.96494,-83.00116899999999],[39.9654409,-82.9967454]],[[39.9654409,-82.9967454],[39.9761217,-82.9980789]],[[39.9761217,-82.9980789],[39.973582,-83.0119737]],[[39.973582,-83.0119737],[40.003015,-83.030194]],[[40.003015,-83.030194],[40.0063432,-83.0301705]],[[40.0063432,-83.0301705],[40.0064076,-83.0191451]],[[40.0064076,-83.0191451],[40.00596729999999,-83.01918069999999]],[[40.00596729999999,-83.01918069999999],[40.005876,-83.01895859999999]],[[40.005876,-83.01895859999999],[40.0061137,-83.0171988]]]"
"WMEEJ3BA0EK753681",1448464801,1448466301,45000,"0101000020E610000093A98251490144404DF8A57EDEC054C0","0101000020E6100000E544BB0A29FB4340A80018CFA0BF54C0",54,51,"GOOD","GOOD",15198,"5.7 mi","12 mins","[[[39.96219019999999,-82.9941884],[39.9629631,-82.99437259999999]],[[39.9629631,-82.99437259999999],[39.96272099999999,-82.996245]],[[39.96272099999999,-82.996245],[39.9761217,-82.9980789]],[[39.9761217,-82.9980789],[39.973582,-83.0119737]],[[39.973582,-83.0119737],[40.003015,-83.030194]],[[40.003015,-83.030194],[40.0063432,-83.0301705]],[[40.0063432,-83.0301705],[40.0062042,-83.01432830000002]],[[40.0062042,-83.01432830000002],[40.0100542,-83.0136229]]]"
"WMEEJ3BA0EK753986",1448299501,1448300101,14100,"0101000020E61000007E5704FF5B0144405E6397A8DEC054C0","0101000020E6100000A245B6F3FD004440A20BEA5BE6C054C0",100,100,"GOOD","GOOD",15200,"0.2 mi","1 min","[[[40.0077405,-83.01400480000001],[40.0106109,-83.0135167]]]"
"WMEEJ3BA0EK753986",1448304601,1448305802,4500,"0101000020E6100000A245B6F3FD004440A20BEA5BE6C054C0","0101000020E6100000B9A5D590B8FF43400CCD751A69C154C0",100,100,"GOOD","GOOD",15201,"1.0 mi","6 mins","[[[39.9978168,-83.02205649999999],[39.9979285,-83.0220937]],[[39.9979285,-83.0220937],[39.9979101,-83.0222733]],[[39.9979101,-83.0222733],[40.00416,-83.01967499999999]],[[40.00416,-83.01967499999999],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0052448,-83.0168679]],[[40.0052448,-83.0168679],[40.0077405,-83.01400480000001]]]"
"WMEEJ3BA0EK748755",1448485201,1448487601,18000,"0101000020E6100000DE54A4C2D8FA434099F04BFDBCBF54C0","0101000020E6100000022B8716D90244400A68226C78C054C0",63,60,"GOOD","GOOD",15118,"6.5 mi","13 mins","[[[40.022243,-83.00735050000002],[40.0220092,-83.0017506]],[[40.0220092,-83.0017506],[40.0243988,-83.0016017]],[[40.0243988,-83.0016017],[40.0241402,-82.9955399]],[[40.0241402,-82.9955399],[40.02336500000001,-82.995626]],[[40.02336500000001,-82.995626],[40.0210847,-82.9952172]],[[40.0210847,-82.9952172],[39.9603788,-82.98272779999999]],[[39.9603788,-82.98272779999999],[39.9570903,-82.9846116]],[[39.9570903,-82.9846116],[39.9578201,-82.984974]],[[39.9578201,-82.984974],[39.9584746,-82.9851094]],[[39.9584746,-82.9851094],[39.9589954,-82.9855511]],[[39.9589954,-82.9855511],[39.9579774,-82.9953156]],[[39.9579774,-82.9953156],[39.9597696,-82.9956612]]]"
"WMEEJ3BA0EK738405",1448336701,1448337301,9900,"0101000020E6100000EE5A423EE8FD434037FDD98F14C154C0","0101000020E6100000B0FECF61BEFC4340B5FD2B2B4DC054C0",24,24,"GOOD","GOOD",15061,"1.3 mi","5 mins","[[[39.9745681,-83.0046429],[39.97362820000001,-83.0045279]],[[39.97362820000001,-83.0045279],[39.9740747,-83.01567229999999]],[[39.9740747,-83.01567229999999],[39.9836488,-83.01685259999999]]]"
"WMEEJ3BA1EK752748",1448378701,1448379001,2400,"0101000020E61000005070B1A206FB4340AEB6627FD9BF54C0","0101000020E610000072F90FE9B7FB43400E32C9C859C054C0",45,45,"GOOD","GOOD",17031,"0.8 mi","5 mins","[[[39.9665576,-83.0054888],[39.9666084,-83.0049377]],[[39.9666084,-83.0049377],[39.96454749999999,-83.00466589999999]],[[39.96454749999999,-83.00466589999999],[39.9652471,-82.998498]],[[39.9652471,-82.998498],[39.9611357,-82.9976868]]]"
"WMEEJ3BA0EK753681",1448418001,1448419801,5100,"0101000020E6100000D1CB28965B064440B4024356B7BA54C0","0101000020E610000093A98251490144404DF8A57EDEC054C0",57,54,"GOOD","GOOD",15197,"12.9 mi","19 mins","[[[40.0100542,-83.0136229],[40.014162,-83.01344139999999]],[[40.014162,-83.01344139999999],[40.0148385,-82.9950253]],[[40.0148385,-82.9950253],[40.0137312,-82.9940644]],[[40.0137312,-82.9940644],[40.0117471,-82.9914816]],[[40.0117471,-82.9914816],[39.9855249,-82.9852616]],[[39.9855249,-82.9852616],[39.98229329999999,-82.98567469999999]],[[39.98229329999999,-82.98567469999999],[40.0113413,-82.90510139999999]],[[40.0113413,-82.90510139999999],[40.012899,-82.90217489999999]],[[40.012899,-82.90217489999999],[40.0373119,-82.90276399999999]],[[40.0373119,-82.90276399999999],[40.0480982,-82.9015106]],[[40.0480982,-82.9015106],[40.0483691,-82.91760219999999]],[[40.0483691,-82.91760219999999],[40.0495714,-82.9176475]],[[40.0495714,-82.9176475],[40.0495905,-82.9173751]],[[40.0495905,-82.9173751],[40.0496633,-82.9173642]]]"
"WMEEJ3BA0DK684859",1448290501,1448292001,3600,"0101000020E6100000EBE2361AC0FF4340DB8AFD65F7C054C0","0101000020E610000014ED2AA4FCFC434066DAFE9595C054C0",54,51,"GOOD","GOOD",14513,"1.6 mi","8 mins","[[[39.9764586,-83.00908749999999],[39.9773939,-83.0090348]],[[39.9773939,-83.0090348],[39.9774924,-83.0110967]],[[39.9774924,-83.0110967],[39.9980386,-83.0151825]]]"
"WMEEJ3BA0DK683985",1448294101,1448296801,53400,"0101000020E6100000B24B546F0D08444088635DDC46C154C0","0101000020E61000004221020EA1064440E561A1D634C154C0",78,78,"GOOD","GOOD",14501,"0.8 mi","3 mins","[[[40.0513957,-83.01929240000001],[40.05145950000001,-83.02010369999999]],[[40.05145950000001,-83.02010369999999],[40.0624664,-83.01950660000001]],[[40.0624664,-83.01950660000001],[40.0625753,-83.01996849999999]]]"
"WMEEJ3BA0DK683985",1448336401,1448336701,7500,"0101000020E6100000B29DEFA7C60344407E350708E6C054C0","0101000020E6100000969526A5A003444070EB6E9EEAC054C0",69,69,"GOOD","UNACCEPTABLE",14506,"0.1 mi","1 min","[[[40.0283582,-83.01421940000002],[40.0285962,-83.01429259999999]],[[40.0285962,-83.01429259999999],[40.0286044,-83.0143958]],[[40.0286044,-83.0143958],[40.0294649,-83.0146426]],[[40.0294649,-83.0146426],[40.0294329,-83.01404629999999]]]"
"WMEEJ3BA0DK683985",1448398201,1448399701,35400,"0101000020E6100000711B0DE02D0044409F02603C83BA54C0","0101000020E6100000813E912749F743406C21C84109BF54C0",63,60,"GOOD","GOOD",14508,"8.7 mi","16 mins","[[[39.9319543,-82.98493839999999],[39.9321088,-82.98781919999999]],[[39.9321088,-82.98781919999999],[39.9331614,-82.987759]],[[39.9331614,-82.987759],[39.9329834,-82.9838168]],[[39.9329834,-82.9838168],[39.94076159999999,-82.9832242]],[[39.94076159999999,-82.9832242],[39.95745549999999,-82.9820428]],[[39.95745549999999,-82.9820428],[39.9589885,-82.98253419999999]],[[39.9589885,-82.98253419999999],[39.9628224,-82.9826626]],[[39.9628224,-82.9826626],[39.9689824,-82.9830776]],[[39.9689824,-82.9830776],[39.9946343,-82.9335862]],[[39.9946343,-82.9335862],[39.9979658,-82.9264112]],[[39.9979658,-82.9264112],[40.0058581,-82.91253379999999]],[[40.0058581,-82.91253379999999],[40.0013226,-82.9128925]]]"
